	artist_name	track_name	uri	plays	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature	0_y	User
6364	Mokita	With You	spotify:track:5Lu0vv78RmKZeBPpP1N8za	4	0.648	0.607	11.0	-6.399	1.0	0.0577	0.3	0.0	0.163	0.356	154.901	audio_features	5Lu0vv78RmKZeBPpP1N8za	https://api.spotify.com/v1/tracks/5Lu0vv78RmKZeBPpP1N8za	https://api.spotify.com/v1/audio-analysis/5Lu0vv78RmKZeBPpP1N8za	154651.0	4.0		Sean
6365	Monica Karina	Skin to Skin	spotify:track:1bqOkuUBQ6bjdhMesDSthP	8	0.878	0.536	1.0	-4.965	1.0	0.0378	0.0431	8.13e-05	0.0452	0.8	114.014	audio_features	1bqOkuUBQ6bjdhMesDSthP	https://api.spotify.com/v1/tracks/1bqOkuUBQ6bjdhMesDSthP	https://api.spotify.com/v1/audio-analysis/1bqOkuUBQ6bjdhMesDSthP	208362.0	4.0		Sean
6366	Monica Karina	Skin to Skin	spotify:track:1bqOkuUBQ6bjdhMesDSthP	8	0.878	0.536	1.0	-4.965	1.0	0.0378	0.0431	8.13e-05	0.0452	0.8	114.014	audio_features	1bqOkuUBQ6bjdhMesDSthP	https://api.spotify.com/v1/tracks/1bqOkuUBQ6bjdhMesDSthP	https://api.spotify.com/v1/audio-analysis/1bqOkuUBQ6bjdhMesDSthP	208362.0	4.0		Sean
6367	Monika Soler	Nada Que Ver	spotify:track:5gRpIL1aiCtlfOLIYHy3rW	1	0.696	0.665	5.0	-4.994	1.0	0.0977	0.17	0.0	0.33	0.703	179.931	audio_features	5gRpIL1aiCtlfOLIYHy3rW	https://api.spotify.com/v1/tracks/5gRpIL1aiCtlfOLIYHy3rW	https://api.spotify.com/v1/audio-analysis/5gRpIL1aiCtlfOLIYHy3rW	156327.0	4.0		Sean
6368	Monogram	That Person - Instrumental	spotify:track:7JhEKgTX5WoIWJkJk4tBUy	1	0.613	0.346	3.0	-10.455	1.0	0.0268	0.0602	0.724	0.104	0.137	75.01	audio_features	7JhEKgTX5WoIWJkJk4tBUy	https://api.spotify.com/v1/tracks/7JhEKgTX5WoIWJkJk4tBUy	https://api.spotify.com/v1/audio-analysis/7JhEKgTX5WoIWJkJk4tBUy	212828.0	4.0		Sean
6369	Montell Fish	jam session	spotify:track:6GuPgxluNiCXgldf16LPi9	1	0.773	0.168	4.0	-18.339	1.0	0.0818	0.136	0.858	0.0795	0.0891	75.016	audio_features	6GuPgxluNiCXgldf16LPi9	https://api.spotify.com/v1/tracks/6GuPgxluNiCXgldf16LPi9	https://api.spotify.com/v1/audio-analysis/6GuPgxluNiCXgldf16LPi9	154000.0	4.0		Sean
6370	Montell Fish	jam session	spotify:track:6GuPgxluNiCXgldf16LPi9	1	0.773	0.168	4.0	-18.339	1.0	0.0818	0.136	0.858	0.0795	0.0891	75.016	audio_features	6GuPgxluNiCXgldf16LPi9	https://api.spotify.com/v1/tracks/6GuPgxluNiCXgldf16LPi9	https://api.spotify.com/v1/audio-analysis/6GuPgxluNiCXgldf16LPi9	154000.0	4.0		Sean
6371	Moods	Love Is Real	spotify:track:2jc8OuPiEPg8T5DhsiRmfk	166	0.761	0.643	9.0	-8.078	1.0	0.142	0.0533	0.102	0.0887	0.61	93.99	audio_features	2jc8OuPiEPg8T5DhsiRmfk	https://api.spotify.com/v1/tracks/2jc8OuPiEPg8T5DhsiRmfk	https://api.spotify.com/v1/audio-analysis/2jc8OuPiEPg8T5DhsiRmfk	202213.0	4.0		Sean
6372	Moods	Love Is Real	spotify:track:2jc8OuPiEPg8T5DhsiRmfk	166	0.761	0.643	9.0	-8.078	1.0	0.142	0.0533	0.102	0.0887	0.61	93.99	audio_features	2jc8OuPiEPg8T5DhsiRmfk	https://api.spotify.com/v1/tracks/2jc8OuPiEPg8T5DhsiRmfk	https://api.spotify.com/v1/audio-analysis/2jc8OuPiEPg8T5DhsiRmfk	202213.0	4.0		Sean
6373	Moody.	august 20	spotify:track:6oXKWqp0sIbhXv8WPpgPqp	1	0.748	0.355	2.0	-12.451	1.0	0.093	0.107	0.873	0.239	0.195	87.993	audio_features	6oXKWqp0sIbhXv8WPpgPqp	https://api.spotify.com/v1/tracks/6oXKWqp0sIbhXv8WPpgPqp	https://api.spotify.com/v1/audio-analysis/6oXKWqp0sIbhXv8WPpgPqp	141818.0	4.0		Sean
6374	Moon Grace	Bossa Dream	spotify:track:3KWNeQtPFJOmDp3fQN18ZH	4	0.385	0.0729	2.0	-17.555	0.0	0.0362	0.959	0.00128	0.112	0.116	119.106	audio_features	3KWNeQtPFJOmDp3fQN18ZH	https://api.spotify.com/v1/tracks/3KWNeQtPFJOmDp3fQN18ZH	https://api.spotify.com/v1/audio-analysis/3KWNeQtPFJOmDp3fQN18ZH	249024.0	4.0		Sean
6375	Moon Grace	Bossa Dream	spotify:track:3KWNeQtPFJOmDp3fQN18ZH	4	0.385	0.0729	2.0	-17.555	0.0	0.0362	0.959	0.00128	0.112	0.116	119.106	audio_features	3KWNeQtPFJOmDp3fQN18ZH	https://api.spotify.com/v1/tracks/3KWNeQtPFJOmDp3fQN18ZH	https://api.spotify.com/v1/audio-analysis/3KWNeQtPFJOmDp3fQN18ZH	249024.0	4.0		Sean
6376	Mord Fustang	1984	spotify:track:0dtehg1f9D5Hfyd8T94R4o	1	0.679	0.99	6.0	-6.444	0.0	0.0396	0.000123	0.776	0.321	0.828	109.915	audio_features	0dtehg1f9D5Hfyd8T94R4o	https://api.spotify.com/v1/tracks/0dtehg1f9D5Hfyd8T94R4o	https://api.spotify.com/v1/audio-analysis/0dtehg1f9D5Hfyd8T94R4o	196432.0	4.0		Sean
6377	Morgan Wallen	Last Night	spotify:track:59uQI0PADDKeE6UZDTJEe8	2	0.517	0.675	6.0	-5.382	1.0	0.0357	0.459	0.0	0.151	0.518	203.853	audio_features	59uQI0PADDKeE6UZDTJEe8	https://api.spotify.com/v1/tracks/59uQI0PADDKeE6UZDTJEe8	https://api.spotify.com/v1/audio-analysis/59uQI0PADDKeE6UZDTJEe8	163855.0	4.0		Sean
6378	Morgan Wallen	Last Night	spotify:track:59uQI0PADDKeE6UZDTJEe8	2	0.517	0.675	6.0	-5.382	1.0	0.0357	0.459	0.0	0.151	0.518	203.853	audio_features	59uQI0PADDKeE6UZDTJEe8	https://api.spotify.com/v1/tracks/59uQI0PADDKeE6UZDTJEe8	https://api.spotify.com/v1/audio-analysis/59uQI0PADDKeE6UZDTJEe8	163855.0	4.0		Sean
6379	Morgan Wallen	Wasted On You	spotify:track:3cBsEDNhFI9E82vPj3kvi3	1	0.505	0.657	11.0	-5.24	0.0	0.0318	0.373	0.00107	0.126	0.252	196.0	audio_features	3cBsEDNhFI9E82vPj3kvi3	https://api.spotify.com/v1/tracks/3cBsEDNhFI9E82vPj3kvi3	https://api.spotify.com/v1/audio-analysis/3cBsEDNhFI9E82vPj3kvi3	178520.0	3.0		Sean
6380	Morganne	Hot Yoga	spotify:track:7Kww1lvMVSlOK7LttfKxNO	1	0.827	0.316	0.0	-11.033	1.0	0.0708	0.828	1.86e-06	0.126	0.485	115.141	audio_features	7Kww1lvMVSlOK7LttfKxNO	https://api.spotify.com/v1/tracks/7Kww1lvMVSlOK7LttfKxNO	https://api.spotify.com/v1/audio-analysis/7Kww1lvMVSlOK7LttfKxNO	177391.0	4.0		Sean
6381	Mosh36	Ruthless (feat. Manuellsen)	spotify:track:6p2c9SzuVj8rwGeVE3a23O	1	0.868	0.786	1.0	-6.337	0.0	0.343	0.0557	2.58e-06	0.116	0.437	95.959	audio_features	6p2c9SzuVj8rwGeVE3a23O	https://api.spotify.com/v1/tracks/6p2c9SzuVj8rwGeVE3a23O	https://api.spotify.com/v1/audio-analysis/6p2c9SzuVj8rwGeVE3a23O	133500.0	4.0		Sean
6382	Motte	Don't run away	spotify:track:18krdoAbqH1jHwymcaIyom	1	0.497	0.493	0.0	-4.872	1.0	0.0326	0.667	0.0	0.25	0.695	144.042	audio_features	18krdoAbqH1jHwymcaIyom	https://api.spotify.com/v1/tracks/18krdoAbqH1jHwymcaIyom	https://api.spotify.com/v1/audio-analysis/18krdoAbqH1jHwymcaIyom	248361.0	4.0		Sean
6383	Mr. Thibs	Fallen (Interlude)	spotify:track:04uoXhigf47KbrcIhJdOZH	1	0.664	0.278	2.0	-14.801	0.0	0.136	0.268	0.0146	0.105	0.518	173.806	audio_features	04uoXhigf47KbrcIhJdOZH	https://api.spotify.com/v1/tracks/04uoXhigf47KbrcIhJdOZH	https://api.spotify.com/v1/audio-analysis/04uoXhigf47KbrcIhJdOZH	133192.0	4.0		Sean
6384	Mr.Kitty	After Dark	spotify:track:2LKOHdMsL0K9KwcPRlJK2v	3	0.585	0.595	8.0	-10.444	1.0	0.0328	0.0696	0.266	0.0837	0.039	140.037	audio_features	2LKOHdMsL0K9KwcPRlJK2v	https://api.spotify.com/v1/tracks/2LKOHdMsL0K9KwcPRlJK2v	https://api.spotify.com/v1/audio-analysis/2LKOHdMsL0K9KwcPRlJK2v	259147.0	4.0		Sean
6385	Mr.Kitty	After Dark	spotify:track:2LKOHdMsL0K9KwcPRlJK2v	3	0.585	0.595	8.0	-10.444	1.0	0.0328	0.0696	0.266	0.0837	0.039	140.037	audio_features	2LKOHdMsL0K9KwcPRlJK2v	https://api.spotify.com/v1/tracks/2LKOHdMsL0K9KwcPRlJK2v	https://api.spotify.com/v1/audio-analysis/2LKOHdMsL0K9KwcPRlJK2v	259147.0	4.0		Sean
6386	Mrs. GREEN APPLE	青と夏	spotify:track:0a3587n25Xhw098UeEbeJq	61	0.31	0.887	4.0	-1.654	1.0	0.0463	0.00184	0.0	0.291	0.745	184.91	audio_features	0a3587n25Xhw098UeEbeJq	https://api.spotify.com/v1/tracks/0a3587n25Xhw098UeEbeJq	https://api.spotify.com/v1/audio-analysis/0a3587n25Xhw098UeEbeJq	270507.0	4.0		Sean
6387	Mrs. GREEN APPLE	青と夏	spotify:track:0a3587n25Xhw098UeEbeJq	61	0.31	0.887	4.0	-1.654	1.0	0.0463	0.00184	0.0	0.291	0.745	184.91	audio_features	0a3587n25Xhw098UeEbeJq	https://api.spotify.com/v1/tracks/0a3587n25Xhw098UeEbeJq	https://api.spotify.com/v1/audio-analysis/0a3587n25Xhw098UeEbeJq	270507.0	4.0		Sean
6388	Muddy Mudd	Yoga	spotify:track:75UOrI1wOhL7BoDq0IqEMf	1	0.734	0.419	2.0	-10.254	1.0	0.0554	0.597	0.913	0.0611	0.122	77.018	audio_features	75UOrI1wOhL7BoDq0IqEMf	https://api.spotify.com/v1/tracks/75UOrI1wOhL7BoDq0IqEMf	https://api.spotify.com/v1/audio-analysis/75UOrI1wOhL7BoDq0IqEMf	174545.0	4.0		Sean
6389	Mudrigo	UH HUH	spotify:track:0t4DzDuSm0zorMX2TQXimW	1	0.723	0.631	6.0	-4.414	1.0	0.181	0.243	0.691	0.186	0.53	139.994	audio_features	0t4DzDuSm0zorMX2TQXimW	https://api.spotify.com/v1/tracks/0t4DzDuSm0zorMX2TQXimW	https://api.spotify.com/v1/audio-analysis/0t4DzDuSm0zorMX2TQXimW	110595.0	4.0		Sean
6390	Mudrigo	UH HUH	spotify:track:0t4DzDuSm0zorMX2TQXimW	1	0.723	0.631	6.0	-4.414	1.0	0.181	0.243	0.691	0.186	0.53	139.994	audio_features	0t4DzDuSm0zorMX2TQXimW	https://api.spotify.com/v1/tracks/0t4DzDuSm0zorMX2TQXimW	https://api.spotify.com/v1/audio-analysis/0t4DzDuSm0zorMX2TQXimW	110595.0	4.0		Sean
6391	Mujo	Crispy Honey	spotify:track:768lI7FWk2ioXIrcm22CY7	1	0.637	0.37	9.0	-13.079	0.0	0.131	0.273	0.912	0.111	0.346	67.185	audio_features	768lI7FWk2ioXIrcm22CY7	https://api.spotify.com/v1/tracks/768lI7FWk2ioXIrcm22CY7	https://api.spotify.com/v1/audio-analysis/768lI7FWk2ioXIrcm22CY7	93005.0	3.0		Sean
6392	Mura Masa	Blu	spotify:track:2KDsMk7EREZ4QEKwhq07lt	1	0.622	0.37	9.0	-13.083	1.0	0.0795	0.539	0.0681	0.106	0.312	74.993	audio_features	2KDsMk7EREZ4QEKwhq07lt	https://api.spotify.com/v1/tracks/2KDsMk7EREZ4QEKwhq07lt	https://api.spotify.com/v1/audio-analysis/2KDsMk7EREZ4QEKwhq07lt	272253.0	4.0		Sean
6393	Mura Masa	Firefly	spotify:track:2s9C5THb9llwyVXtjveV4E	1	0.798	0.443	10.0	-9.21	1.0	0.12	0.437	4.78e-06	0.065	0.481	110.027	audio_features	2s9C5THb9llwyVXtjveV4E	https://api.spotify.com/v1/tracks/2s9C5THb9llwyVXtjveV4E	https://api.spotify.com/v1/audio-analysis/2s9C5THb9llwyVXtjveV4E	228000.0	4.0		Sean
6394	Murda Beatz	Shopping Spree (feat. Lil Pump & Sheck Wes)	spotify:track:7K3qxAZqTZEScGAEjVcUnJ	1	0.855	0.612	11.0	-5.79	0.0	0.277	0.133	0.0	0.178	0.691	147.048	audio_features	7K3qxAZqTZEScGAEjVcUnJ	https://api.spotify.com/v1/tracks/7K3qxAZqTZEScGAEjVcUnJ	https://api.spotify.com/v1/audio-analysis/7K3qxAZqTZEScGAEjVcUnJ	170523.0	4.0		Sean
6395	MusicbyAden	Disarray	spotify:track:30zvQCySGGxPjbFH0LRxiO	1	0.811	0.871	10.0	-5.539	0.0	0.0961	0.0664	0.884	0.185	0.554	136.965	audio_features	30zvQCySGGxPjbFH0LRxiO	https://api.spotify.com/v1/tracks/30zvQCySGGxPjbFH0LRxiO	https://api.spotify.com/v1/audio-analysis/30zvQCySGGxPjbFH0LRxiO	141442.0	4.0		Sean
6396	Musqitone	Daffodils	spotify:track:660obXPnMHkpoZk0Z7a0Lh	1	0.707	0.33	1.0	-12.614	1.0	0.384	0.839	0.955	0.114	0.864	89.866	audio_features	660obXPnMHkpoZk0Z7a0Lh	https://api.spotify.com/v1/tracks/660obXPnMHkpoZk0Z7a0Lh	https://api.spotify.com/v1/audio-analysis/660obXPnMHkpoZk0Z7a0Lh	97354.0	4.0		Sean
6397	Mustard	Ballin' (with Roddy Ricch)	spotify:track:3QzAOrNlsabgbMwlZt7TAY	161	0.809	0.545	7.0	-6.678	1.0	0.0735	0.392	0.0	0.151	0.244	97.008	audio_features	3QzAOrNlsabgbMwlZt7TAY	https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY	https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY	180435.0	4.0		Sean
6398	Mustard	Ballin' (with Roddy Ricch)	spotify:track:3QzAOrNlsabgbMwlZt7TAY	161	0.809	0.545	7.0	-6.678	1.0	0.0735	0.392	0.0	0.151	0.244	97.008	audio_features	3QzAOrNlsabgbMwlZt7TAY	https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY	https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY	180435.0	4.0		Sean
6399	Mustard	Pure Water (with Migos)	spotify:track:3j84U36KvLeXNDPv4t5pI8	1	0.682	0.559	0.0	-5.545	1.0	0.127	0.174	0.0	0.344	0.137	202.015	audio_features	3j84U36KvLeXNDPv4t5pI8	https://api.spotify.com/v1/tracks/3j84U36KvLeXNDPv4t5pI8	https://api.spotify.com/v1/audio-analysis/3j84U36KvLeXNDPv4t5pI8	192471.0	4.0		Sean
6400	Mustard	Whole Lotta Lovin' - With You Remix	spotify:track:08GSP3de4vNyAkPkJirmhi	3	0.771	0.714	4.0	-6.457	0.0	0.049	0.0788	0.0006	0.57	0.505	126.033	audio_features	08GSP3de4vNyAkPkJirmhi	https://api.spotify.com/v1/tracks/08GSP3de4vNyAkPkJirmhi	https://api.spotify.com/v1/audio-analysis/08GSP3de4vNyAkPkJirmhi	290027.0	4.0		Sean
6401	Mustard	Whole Lotta Lovin' - With You Remix	spotify:track:08GSP3de4vNyAkPkJirmhi	3	0.771	0.714	4.0	-6.457	0.0	0.049	0.0788	0.0006	0.57	0.505	126.033	audio_features	08GSP3de4vNyAkPkJirmhi	https://api.spotify.com/v1/tracks/08GSP3de4vNyAkPkJirmhi	https://api.spotify.com/v1/audio-analysis/08GSP3de4vNyAkPkJirmhi	290027.0	4.0		Sean
6402	Mycado	Diamonds	spotify:track:598in5qyc0WS5d4vqj4Ws4	6	0.708	0.739	1.0	-6.064	1.0	0.0843	0.102	0.0	0.195	0.161	94.971	audio_features	598in5qyc0WS5d4vqj4Ws4	https://api.spotify.com/v1/tracks/598in5qyc0WS5d4vqj4Ws4	https://api.spotify.com/v1/audio-analysis/598in5qyc0WS5d4vqj4Ws4	172888.0	4.0		Sean
6403	Mycado	Diamonds	spotify:track:598in5qyc0WS5d4vqj4Ws4	6	0.708	0.739	1.0	-6.064	1.0	0.0843	0.102	0.0	0.195	0.161	94.971	audio_features	598in5qyc0WS5d4vqj4Ws4	https://api.spotify.com/v1/tracks/598in5qyc0WS5d4vqj4Ws4	https://api.spotify.com/v1/audio-analysis/598in5qyc0WS5d4vqj4Ws4	172888.0	4.0		Sean
6404	Mykola Dmytrovych Leontovych	Carol of the Bells	spotify:track:4tHqQMWSqmL6YjXwsqthDI	8	0.418	0.106	8.0	-22.507	0.0	0.0448	0.994	0.0292	0.179	0.8	46.718	audio_features	4tHqQMWSqmL6YjXwsqthDI	https://api.spotify.com/v1/tracks/4tHqQMWSqmL6YjXwsqthDI	https://api.spotify.com/v1/audio-analysis/4tHqQMWSqmL6YjXwsqthDI	85267.0	4.0		Sean
6405	Mykola Dmytrovych Leontovych	Carol of the Bells	spotify:track:4tHqQMWSqmL6YjXwsqthDI	8	0.418	0.106	8.0	-22.507	0.0	0.0448	0.994	0.0292	0.179	0.8	46.718	audio_features	4tHqQMWSqmL6YjXwsqthDI	https://api.spotify.com/v1/tracks/4tHqQMWSqmL6YjXwsqthDI	https://api.spotify.com/v1/audio-analysis/4tHqQMWSqmL6YjXwsqthDI	85267.0	4.0		Sean
6406	Mylo B	Alone	spotify:track:7w7x1A6gF1EfyE52coLKxn	1	0.706	0.35	11.0	-10.072	1.0	0.0434	0.468	0.33	0.115	0.695	155.877	audio_features	7w7x1A6gF1EfyE52coLKxn	https://api.spotify.com/v1/tracks/7w7x1A6gF1EfyE52coLKxn	https://api.spotify.com/v1/audio-analysis/7w7x1A6gF1EfyE52coLKxn	130978.0	4.0		Sean
6407	Mylo B	Serenity	spotify:track:1HK3PN1mjFuVhZMhuAOQna	1	0.705	0.371	4.0	-9.927	0.0	0.0389	0.345	0.817	0.101	0.36	143.95	audio_features	1HK3PN1mjFuVhZMhuAOQna	https://api.spotify.com/v1/tracks/1HK3PN1mjFuVhZMhuAOQna	https://api.spotify.com/v1/audio-analysis/1HK3PN1mjFuVhZMhuAOQna	126720.0	4.0		Sean
6408	Mylo Marshall	Endless Story	spotify:track:6uXRr9XeCtGIwirYBOYA9m	4	0.483	0.0759	2.0	-24.493	1.0	0.0416	0.955	0.93	0.0993	0.515	97.543	audio_features	6uXRr9XeCtGIwirYBOYA9m	https://api.spotify.com/v1/tracks/6uXRr9XeCtGIwirYBOYA9m	https://api.spotify.com/v1/audio-analysis/6uXRr9XeCtGIwirYBOYA9m	193045.0	4.0		Sean
6409	Mylo Marshall	Endless Story	spotify:track:6uXRr9XeCtGIwirYBOYA9m	4	0.483	0.0759	2.0	-24.493	1.0	0.0416	0.955	0.93	0.0993	0.515	97.543	audio_features	6uXRr9XeCtGIwirYBOYA9m	https://api.spotify.com/v1/tracks/6uXRr9XeCtGIwirYBOYA9m	https://api.spotify.com/v1/audio-analysis/6uXRr9XeCtGIwirYBOYA9m	193045.0	4.0		Sean
6410	Myríad	Cruisin'	spotify:track:6bJdh8j8HbZV0WPu5FGAgb	1	0.632	0.142	10.0	-14.209	0.0	0.146	0.863	0.818	0.104	0.659	86.804	audio_features	6bJdh8j8HbZV0WPu5FGAgb	https://api.spotify.com/v1/tracks/6bJdh8j8HbZV0WPu5FGAgb	https://api.spotify.com/v1/audio-analysis/6bJdh8j8HbZV0WPu5FGAgb	126897.0	4.0		Sean
6411	Myríad	Cruisin'	spotify:track:6bJdh8j8HbZV0WPu5FGAgb	1	0.632	0.142	10.0	-14.209	0.0	0.146	0.863	0.818	0.104	0.659	86.804	audio_features	6bJdh8j8HbZV0WPu5FGAgb	https://api.spotify.com/v1/tracks/6bJdh8j8HbZV0WPu5FGAgb	https://api.spotify.com/v1/audio-analysis/6bJdh8j8HbZV0WPu5FGAgb	126897.0	4.0		Sean
6412	Mysolar	Musique Aquarelle	spotify:track:1zd4jiESW5hYjtqQOE3X4P	2	0.809	0.435	2.0	-8.3	0.0	0.0548	0.811	0.707	0.0975	0.0648	120.018	audio_features	1zd4jiESW5hYjtqQOE3X4P	https://api.spotify.com/v1/tracks/1zd4jiESW5hYjtqQOE3X4P	https://api.spotify.com/v1/audio-analysis/1zd4jiESW5hYjtqQOE3X4P	112620.0	4.0		Sean
6413	Mysolar	Musique Aquarelle	spotify:track:1zd4jiESW5hYjtqQOE3X4P	2	0.809	0.435	2.0	-8.3	0.0	0.0548	0.811	0.707	0.0975	0.0648	120.018	audio_features	1zd4jiESW5hYjtqQOE3X4P	https://api.spotify.com/v1/tracks/1zd4jiESW5hYjtqQOE3X4P	https://api.spotify.com/v1/audio-analysis/1zd4jiESW5hYjtqQOE3X4P	112620.0	4.0		Sean
6414	N.W.A.	Appetite For Destruction	spotify:track:3OMqeZU9lQGimMwMjPvBsp	2	0.83	0.795	7.0	-7.644	1.0	0.181	0.0348	1.08e-06	0.0864	0.402	105.525	audio_features	3OMqeZU9lQGimMwMjPvBsp	https://api.spotify.com/v1/tracks/3OMqeZU9lQGimMwMjPvBsp	https://api.spotify.com/v1/audio-analysis/3OMqeZU9lQGimMwMjPvBsp	188573.0	4.0		Sean
6415	N.W.A.	Appetite For Destruction	spotify:track:3OMqeZU9lQGimMwMjPvBsp	2	0.83	0.795	7.0	-7.644	1.0	0.181	0.0348	1.08e-06	0.0864	0.402	105.525	audio_features	3OMqeZU9lQGimMwMjPvBsp	https://api.spotify.com/v1/tracks/3OMqeZU9lQGimMwMjPvBsp	https://api.spotify.com/v1/audio-analysis/3OMqeZU9lQGimMwMjPvBsp	188573.0	4.0		Sean
6416	NANAOAKARI	シアワセシンドローム	spotify:track:6onwasVbXexmiaDBSOuxWC	1	0.532	0.923	8.0	-2.936	1.0	0.0975	0.00577	0.0017	0.12	0.739	148.067	audio_features	6onwasVbXexmiaDBSOuxWC	https://api.spotify.com/v1/tracks/6onwasVbXexmiaDBSOuxWC	https://api.spotify.com/v1/audio-analysis/6onwasVbXexmiaDBSOuxWC	212080.0	4.0		Sean
6417	NANAOAKARI	メルヘル小惑星	spotify:track:7eepiHBOmSRXSiglAho3tD	3	0.441	0.935	8.0	-4.958	1.0	0.0767	0.000191	0.0449	0.119	0.653	185.083	audio_features	7eepiHBOmSRXSiglAho3tD	https://api.spotify.com/v1/tracks/7eepiHBOmSRXSiglAho3tD	https://api.spotify.com/v1/audio-analysis/7eepiHBOmSRXSiglAho3tD	214000.0	4.0		Sean
6418	NANAOAKARI	メルヘル小惑星	spotify:track:7eepiHBOmSRXSiglAho3tD	3	0.441	0.935	8.0	-4.958	1.0	0.0767	0.000191	0.0449	0.119	0.653	185.083	audio_features	7eepiHBOmSRXSiglAho3tD	https://api.spotify.com/v1/tracks/7eepiHBOmSRXSiglAho3tD	https://api.spotify.com/v1/audio-analysis/7eepiHBOmSRXSiglAho3tD	214000.0	4.0		Sean
6419	NANAOAKARI	ラブみ	spotify:track:1A0BmhezDUMXhAXNun8LFj	2	0.549	0.937	10.0	-3.275	0.0	0.122	0.00653	1.34e-05	0.152	0.647	97.575	audio_features	1A0BmhezDUMXhAXNun8LFj	https://api.spotify.com/v1/tracks/1A0BmhezDUMXhAXNun8LFj	https://api.spotify.com/v1/audio-analysis/1A0BmhezDUMXhAXNun8LFj	214960.0	4.0		Sean
6420	NANAOAKARI	ラブみ	spotify:track:1A0BmhezDUMXhAXNun8LFj	2	0.549	0.937	10.0	-3.275	0.0	0.122	0.00653	1.34e-05	0.152	0.647	97.575	audio_features	1A0BmhezDUMXhAXNun8LFj	https://api.spotify.com/v1/tracks/1A0BmhezDUMXhAXNun8LFj	https://api.spotify.com/v1/audio-analysis/1A0BmhezDUMXhAXNun8LFj	214960.0	4.0		Sean
6421	NAV	Call Me	spotify:track:1xpXnpIpuvzpx9jz15baJF	1	0.678	0.395	9.0	-8.639	0.0	0.12	0.411	0.00544	0.122	0.136	170.065	audio_features	1xpXnpIpuvzpx9jz15baJF	https://api.spotify.com/v1/tracks/1xpXnpIpuvzpx9jz15baJF	https://api.spotify.com/v1/audio-analysis/1xpXnpIpuvzpx9jz15baJF	215067.0	4.0		Sean
6422	NAV	Champion (feat. Travis Scott)	spotify:track:6nO3tr47nr2P7f3hXb8JIo	177	0.642	0.782	5.0	-3.395	0.0	0.0477	0.381	0.0	0.108	0.396	162.005	audio_features	6nO3tr47nr2P7f3hXb8JIo	https://api.spotify.com/v1/tracks/6nO3tr47nr2P7f3hXb8JIo	https://api.spotify.com/v1/audio-analysis/6nO3tr47nr2P7f3hXb8JIo	195053.0	4.0		Sean
6423	NAV	Champion (feat. Travis Scott)	spotify:track:6nO3tr47nr2P7f3hXb8JIo	177	0.642	0.782	5.0	-3.395	0.0	0.0477	0.381	0.0	0.108	0.396	162.005	audio_features	6nO3tr47nr2P7f3hXb8JIo	https://api.spotify.com/v1/tracks/6nO3tr47nr2P7f3hXb8JIo	https://api.spotify.com/v1/audio-analysis/6nO3tr47nr2P7f3hXb8JIo	195053.0	4.0		Sean
6424	NAV	Codeine (feat. Gunna)	spotify:track:5gDWewYDUyOBivi1Dv9uSh	1	0.969	0.604	4.0	-6.305	0.0	0.118	0.0922	0.0	0.105	0.899	126.988	audio_features	5gDWewYDUyOBivi1Dv9uSh	https://api.spotify.com/v1/tracks/5gDWewYDUyOBivi1Dv9uSh	https://api.spotify.com/v1/audio-analysis/5gDWewYDUyOBivi1Dv9uSh	188118.0	4.0		Sean
6425	NAV	Dead Shot (with Lil Uzi Vert)	spotify:track:5CI4P97F6XAwK1kGnFYC0k	3	0.832	0.646	1.0	-4.695	1.0	0.279	0.0408	0.0	0.117	0.355	151.168	audio_features	5CI4P97F6XAwK1kGnFYC0k	https://api.spotify.com/v1/tracks/5CI4P97F6XAwK1kGnFYC0k	https://api.spotify.com/v1/audio-analysis/5CI4P97F6XAwK1kGnFYC0k	181355.0	4.0		Sean
6426	NAV	Dead Shot (with Lil Uzi Vert)	spotify:track:5CI4P97F6XAwK1kGnFYC0k	3	0.832	0.646	1.0	-4.695	1.0	0.279	0.0408	0.0	0.117	0.355	151.168	audio_features	5CI4P97F6XAwK1kGnFYC0k	https://api.spotify.com/v1/tracks/5CI4P97F6XAwK1kGnFYC0k	https://api.spotify.com/v1/audio-analysis/5CI4P97F6XAwK1kGnFYC0k	181355.0	4.0		Sean
6427	NAV	Dior Runners	spotify:track:1pGcfOz4p1Ds35ICL0lX5k	1	0.856	0.796	4.0	-5.322	0.0	0.404	0.16	0.0	0.132	0.448	162.053	audio_features	1pGcfOz4p1Ds35ICL0lX5k	https://api.spotify.com/v1/tracks/1pGcfOz4p1Ds35ICL0lX5k	https://api.spotify.com/v1/audio-analysis/1pGcfOz4p1Ds35ICL0lX5k	166001.0	4.0		Sean
